10,6,1
10,7,1
10,8,1
10,9,1
10,40,1
10,46,1
10,73,1
10,86,1
10,92,1
10,176,0
10,182,0
10,195,1
10,241,1
10,273,1
10,276,1
10,679,0
10,733,1
10,1291,1
10,1747,1
10,1870,1
10,7433,1
10,7444,0
10,7445,1
10,7513,1
10,7524,0
10,7563,0
10,7572,0
10,7576,0
10,7587,0
10,7591,0
10,7594,0
11,2,1
11,4,1
11,5,1
11,10,1
11,34,1
11,334,1
11,1349,1
12,2,1
12,4,1
12,6,1
12,7,1
12,10,1
12,19,1
12,94,1
12,126,1
12,416,1
12,427,1
12,516,0
12,1048,1
12,2278,1
12,2289,1
12,2354,1
12,5445,1
12,7428,0
12,7579,1
12,7602,0
13,8,1
13,10,1
13,266,1
13,267,1
14,0,1
14,1,1
14,5,1
14,8,1
14,9,0
14,10,0
14,12,1
14,13,0
14,30,0
14,54,0
14,79,0
14,94,1
14,112,0
14,178,1
14,184,0
14,229,1
14,233,1
14,266,0
14,336,1
14,353,1
14,357,1
14,368,0
14,399,0
14,517,1
14,603,1
14,652,1
14,766,1
14,800,0
14,896,1
14,901,1
14,1069,1
14,1074,1
14,1201,1
14,1204,1
14,1207,1
14,1384,1
14,1386,1
14,1389,1
14,1392,1
14,1598,1
14,1890,1
14,1902,1
14,1903,1
14,1904,1
14,2286,1
14,2311,1
14,2421,1
14,2427,1
14,2430,1
14,2431,1
14,2432,1
14,2436,1
14,2827,1
14,3285,1
14,3368,0
14,3442,1
14,3450,1
14,6920,1
14,7309,1
14,7311,0
14,7324,1
14,7368,1
14,7378,0
14,7399,0
14,7551,0
14,7559,0
14,7561,0
14,7576,0
14,7602,0
15,3,1
15,5,1
15,13,1
15,79,0
15,133,1
15,310,1
15,405,1
15,606,1
16,0,1
16,1,1
16,3,1
16,8,1
16,9,1
16,10,1
16,13,1
16,14,1
16,100,1
16,132,1
16,271,1
16,482,1
16,520,1
16,747,1
17,0,1
17,10,1
17,293,1
18,1,1
18,2,1
18,4,1
18,5,1
18,6,1
18,7,1
18,8,1
18,11,1
18,14,1
18,26,1
18,41,1
18,294,1
18,301,1
18,331,1
18,496,1
18,579,1
18,7445,0
19,0,1
19,1,1
19,5,1
19,8,1
19,10,1
19,13,1
19,14,1
19,16,1
19,40,1
19,44,1
19,59,1
19,82,1
19,89,1
19,144,1
19,176,0
19,187,1
19,240,1
19,365,1
19,1300,1
19,7564,0
19,7576,0
20,1,1
20,2,1
20,3,1
20,6,1
20,7,1
20,8,1
20,10,1
20,11,1
20,12,1
20,15,1
20,16,1
20,27,1
20,40,1
20,88,1
20,273,1
20,521,1
20,551,1
20,562,1
20,1296,1
20,1985,1
21,0,1
21,1,1
21,3,1
21,4,1
21,6,1
21,8,1
21,9,1
21,10,1
21,12,1
21,13,1
21,14,1
21,16,1
21,18,1
21,19,1
21,20,1
21,22,1
21,28,1
21,32,1
21,34,1
21,36,1
21,40,1
21,42,1
21,63,1
21,65,1
21,79,1
21,98,1
21,100,1
21,109,1
21,132,1
21,165,1
21,184,1
21,187,1
21,188,1
21,271,1
21,301,1
21,329,1
21,357,1
21,383,1
21,423,1
21,560,1
21,592,1
21,625,1
21,637,1
21,948,1
21,1137,1
21,1217,1
21,1743,1
21,2254,1
21,7482,0
21,7512,0
21,7579,0
21,7592,0
21,7599,0
22,1,1
22,3,1
22,15,1
22,107,1
22,137,1
22,152,1
22,468,1
22,772,1
22,842,1
22,1130,1
22,1918,1
23,1,1
23,2,1
23,4,1
23,5,1
23,6,1
23,8,1
23,9,1
23,10,0
23,12,1
23,13,1
23,14,1
23,18,1
23,21,1
23,28,1
23,92,1
23,93,1
23,97,1
23,121,1
23,125,1
23,132,1
23,133,1
23,167,1
23,228,1
23,248,1
23,249,1
23,268,1
23,287,1
23,411,1
23,442,1
23,483,1
23,548,1
23,707,1
23,1690,1
23,5341,1
23,7547,0
23,7561,1
23,7564,0
23,7599,0
24,1,1
24,3,1
24,5,1
24,6,1
24,7,1
24,9,1
24,10,1
24,12,1
24,15,1
24,20,1
24,23,1
24,25,1
24,40,1
24,54,1
24,243,1
24,592,1
24,700,1
24,1154,1
25,2,1
25,4,1
25,6,1
25,7,1
25,9,1
25,11,1
25,16,1
25,17,1
25,18,1
25,19,1
25,21,1
25,23,1
25,28,1
25,34,1
25,48,1
25,215,1
25,261,1
25,267,1
25,271,1
25,278,1
25,546,1
25,665,1
25,815,0
25,932,1
25,974,1
25,1029,1
25,1137,1
25,2279,1
25,2388,1
25,5341,1
25,7513,1
25,7515,1
25,7578,0
26,2,1
26,4,1
26,5,1
26,6,1
26,11,1
26,13,1
26,25,1
28,0,1
28,4,1
28,5,1
28,6,1
28,7,1
28,9,1
28,10,1
28,14,1
28,18,1
28,24,1
28,26,1
29,0,1
29,1,1
29,2,1
29,4,1
29,5,1
29,6,1
29,7,1
29,10,1
29,15,1
29,18,1
29,19,1
29,20,1
29,26,1
29,30,1
29,31,1
29,40,1
29,46,1
29,52,1
29,81,1
29,94,1
29,118,0
29,141,0
29,158,1
29,187,1
29,227,1
29,244,1
29,313,0
29,317,1
29,596,1
29,622,0
29,642,1
29,5678,1
29,7340,0
29,7431,0
29,7516,0
29,7557,0
29,7564,0
29,7599,0
29,7602,0
29,7603,0
30,1,1
30,3,1
30,4,1
30,5,1
30,6,1
30,8,1
30,10,0
30,11,1
30,13,1
30,16,1
30,18,1
30,19,1
30,21,1
30,23,1
30,24,1
30,64,1
30,187,1
31,2,1
31,4,1
31,5,1
31,7,1
31,8,1
31,10,0
31,11,1
31,18,1
31,23,1
31,24,1
31,25,1
31,28,1
31,58,1
31,671,1
31,940,1
31,7582,0
32,2,0
32,4,1
32,5,1
32,7,1
32,8,1
32,9,1
32,11,1
32,12,1
32,13,1
32,14,1
32,17,1
32,18,1
32,20,1
32,23,1
32,24,1
32,25,1
32,28,1
32,29,1
32,40,1
32,44,1
32,49,1
32,124,1
32,361,1
32,585,1
32,869,1
32,963,1
32,1033,1
32,1326,1
32,1753,1
32,1765,1
32,7386,1
32,7564,1
32,7603,0
33,2,1
33,10,1
33,11,1
33,15,1
33,18,1
33,23,1
33,25,1
33,26,1
33,28,1
33,31,1
33,32,1
33,218,1
33,334,1
34,0,1
34,1,1
34,14,1
34,557,1
34,1384,1
34,7414,0
34,7561,0
35,2,1
35,4,1
35,5,1
35,6,1
35,7,1
35,10,1
35,11,1
35,18,1
35,23,1
35,24,1
35,26,1
35,29,1
35,30,1
35,31,1
35,33,1
35,123,1
35,208,1
35,839,0
35,1561,1
35,7562,1
36,0,1
36,1,1
36,3,1
36,8,1
36,9,1
36,13,1
36,14,1
36,15,1
36,19,1
36,20,1
36,24,1
36,27,1
36,30,1
36,40,1
36,64,1
36,65,1
36,96,1
36,478,1
36,569,1
36,7551,1
36,7563,0
37,0,1
37,1,1
37,3,1
37,8,1
37,13,1
37,16,1
37,17,1
37,19,1
37,21,1
37,25,1
37,36,1
37,54,1
37,63,1
37,65,1
37,210,1
37,240,1
37,271,1
37,276,1
37,454,1
37,1147,1
37,1492,1
37,1727,1
37,7578,0
38,1,1
38,3,1
38,8,1
38,9,1
38,10,1
38,16,1
38,20,1
38,21,1
38,25,1
38,107,1
38,230,1
38,313,1
38,7603,0
39,1,1
39,2,1
39,3,1
39,5,1
39,6,1
39,8,1
39,9,1
39,11,1
39,13,1
39,14,1
39,15,1
39,16,1
39,17,1
39,20,1
39,21,1
39,22,1
39,31,1
39,36,1
39,267,1
41,0,1
41,1,1
41,2,1
41,4,1
41,6,1
41,8,1
41,9,1
41,10,1
41,13,1
41,15,1
41,16,1
41,20,1
41,21,1
41,23,1
41,29,1
41,30,1
41,32,1
41,35,1
41,40,1
41,269,1
41,7402,1
41,7437,0
41,7581,0
42,1,1
42,2,1
42,4,1
42,6,1
42,7,1
42,10,1
42,12,1
42,18,1
42,24,1
42,28,1
42,29,1
42,31,1
42,32,1
42,33,1
42,41,1
42,112,0
42,116,1
42,133,1
42,137,1
42,144,1
42,170,1
42,1161,1
42,1309,1
42,7416,0
42,7425,0
42,7482,0
42,7483,0
42,7500,0
42,7504,0
42,7505,0
42,7534,0
42,7582,0
42,7598,0
42,7599,0
42,7600,0
42,7601,0
42,7603,0
43,0,1
43,1,1
43,5,1
43,9,1
43,11,1
43,15,1
43,21,1
43,22,1
43,23,1
43,38,1
43,39,1
43,73,1
43,339,1
43,419,1
44,1,1
44,3,1
44,8,1
44,10,1
44,15,1
44,20,1
44,25,1
44,30,1
44,38,1
44,39,1
44,41,1
44,43,1
44,88,1
44,201,1
44,680,0
44,1075,1
44,1633,1
44,1942,1
44,7394,0
44,7519,0
44,7575,0
44,7588,0
45,12,1
45,126,1
45,176,1
45,809,1
45,978,1
45,1048,1
45,1334,1
46,1,1
46,3,1
46,4,1
46,5,1
46,6,1
46,8,1
46,11,1
46,13,1
46,14,0
46,16,1
46,19,1
46,20,1
46,21,1
46,23,1
46,24,1
46,25,1
46,26,1
46,30,1
46,35,1
46,37,1
46,39,1
46,40,1
46,82,1
46,7597,0
46,7601,0
47,9,1
47,14,1
47,16,1
47,20,1
47,32,1
47,34,1
47,38,1
47,41,1
48,2,1
48,4,1
48,5,1
48,9,1
48,10,1
48,11,1
48,18,1
48,23,1
48,30,1
48,31,1
48,35,1
48,42,1
48,43,1
48,144,1
48,173,1
48,241,1
48,7562,0
48,7596,0
49,13,1
49,17,1
49,23,1
49,27,1
49,34,1
49,53,1
50,1,1
50,6,1
50,7,1
50,8,1
50,9,1
50,10,1
50,13,1
50,14,1
50,16,1
50,20,1
50,21,1
50,23,1
50,25,1
50,34,1
50,38,1
50,39,1
50,40,1
50,41,1
50,44,1
50,46,1
50,134,1
50,165,1
50,175,0
50,637,1
50,671,1
50,686,1
50,795,1
50,1139,1
50,1321,1
50,7388,1
50,7525,0
51,1,1
51,6,1
51,7,1
51,8,1
51,9,1
51,19,1
51,20,1
51,24,1
51,25,1
51,31,1
51,38,1
51,49,1
51,50,1
51,960,1
51,1137,1
51,1985,1
51,7602,0
52,2,1
52,4,1
52,5,1
52,18,1
52,24,1
52,28,1
52,137,1
52,244,1
52,331,1
52,747,1
52,7511,0
52,7587,0
53,1,1
53,3,1
53,9,1
53,15,1
53,22,1
53,36,1
53,39,1
53,73,1
53,107,1
53,199,1
53,292,1
53,468,1
53,7549,0
53,7551,1
54,16,1
54,25,1
54,271,0
54,384,1
54,1154,1
55,2,1
55,5,1
55,9,1
55,26,1
55,29,1
55,35,1
55,52,1
55,420,1
56,0,1
56,9,1
56,17,1
56,34,1
56,37,1
56,49,1
56,293,1
56,360,1
56,406,1
57,0,1
57,1,1
57,2,1
57,4,1
57,6,1
57,9,1
57,10,0
57,12,1
57,14,1
57,18,1
57,25,1
57,26,1
57,28,1
57,29,1
57,30,1
57,31,1
57,32,1
57,33,1
57,35,1
57,41,1
57,42,1
57,43,1
57,46,1
57,52,1
57,58,1
57,72,1
57,81,1
57,82,1
57,86,1
57,87,1
57,94,1
57,95,1
57,109,1
57,110,1
57,112,0
57,119,1
57,124,1
57,140,1
57,144,1
57,164,1
57,170,1
57,184,0
57,205,1
57,221,1
57,244,1
57,285,1
57,320,1
57,348,1
57,544,1
57,600,1
57,633,1
57,2335,1
57,2418,1
57,7509,0
57,7521,0
57,7522,0
57,7531,0
57,7577,0
57,7599,0
57,7603,0
58,4,1
58,5,1
58,11,1
58,18,1
58,30,1
58,33,1
58,80,1
58,129,1
59,1,1
59,13,1
59,15,1
59,16,1
59,24,1
59,34,1
60,4,1
60,21,1
60,45,1
60,434,1
60,704,1
60,971,1
60,1850,1
60,7603,0
61,1,1
61,2,1
61,6,1
61,7,1
61,9,1
61,20,1
61,23,1
61,24,1
61,25,1
61,41,1
61,50,1
61,885,1
61,932,1
62,1,1
62,2,1
62,3,1
62,7,1
62,10,0
62,13,1
62,15,1
62,16,1
62,23,1
62,28,1
62,41,1
62,42,1
62,59,1
62,7603,0
63,14,1
63,34,1
63,175,0
63,241,1
63,519,1
63,699,1
63,901,1
63,1069,1
63,1199,1
63,1553,1
63,2428,1
64,1,1
64,3,1
64,6,1
64,8,1
64,9,1
64,10,1
64,13,1
64,15,1
64,16,1
64,19,1
64,32,1
64,37,1
64,39,1
64,50,1
64,52,1
64,56,1
64,65,1
64,164,1
64,243,1
64,925,1
65,1,1
65,7,1
65,8,1
65,9,1
65,10,1
65,16,1
65,19,1
65,25,1
65,31,1
65,40,1
65,41,1
65,46,1
65,47,1
65,7602,0
66,0,1
66,1,1
66,3,1
66,4,1
66,8,1
66,9,1
66,13,1
66,14,1
66,16,1
66,21,1
66,23,1
66,25,1
66,26,1
66,31,1
66,33,1
66,40,1
66,42,1
66,50,1
66,51,1
67,0,1
67,4,1
67,12,1
67,45,1
67,60,1
67,177,1
67,7333,0
67,7597,0
67,7598,0
67,7599,0
67,7600,0
67,7601,0
67,7603,0
68,9,1
68,10,1
68,25,1
68,32,1
68,49,1
68,51,1
68,66,1
68,345,1
68,1747,1
68,2120,1
68,2182,1
69,1,1
69,6,1
69,8,1
69,10,0
69,12,1
69,14,1
69,15,1
69,16,1
69,19,1
69,20,1
69,21,1
69,23,1
69,25,1
69,31,1
69,32,1
69,34,1
69,38,1
69,50,1
69,63,1
69,64,1
69,65,1
69,66,1
69,68,1
69,257,1
69,697,1
69,7386,1
69,7387,0
69,7579,0
69,7602,0
70,0,1
70,12,1
70,20,1
70,32,1
70,37,1
71,0,1
71,2,1
71,3,1
71,10,1
71,15,1
71,17,1
71,18,1
71,23,1
71,47,1
71,1278,1
72,1,1
72,9,1
72,11,1
72,18,1
72,21,1
72,23,1
72,25,1
72,31,1
72,48,1
72,52,1
72,61,1
72,221,1
72,7594,0
72,7603,0
73,1,1
73,3,1
73,17,1
73,1016,1
74,0,1
74,1,1
74,2,1
74,5,1
74,6,1
74,7,1
74,8,1
74,9,1
74,12,1
74,13,1
74,14,1
74,15,1
74,16,1
74,21,1
74,25,1
74,36,1
74,38,1
74,40,1
74,47,1
74,50,1
74,56,1
74,69,1
75,0,1
75,27,1
75,38,1
75,41,1
75,74,1
75,129,1
75,338,1
75,618,1
76,1,1
76,3,1
76,8,1
76,9,1
76,10,1
76,13,1
76,16,1
76,20,1
76,23,1
76,32,1
76,38,1
76,39,1
76,43,1
76,46,1
76,47,1
76,64,1
76,71,1
76,75,1
76,139,1
76,267,1
77,10,1
77,16,1
77,20,1
77,24,1
77,41,1
77,46,1
77,74,1
77,75,1
77,76,1
78,1,1
78,8,1
78,10,1
78,16,1
78,17,1
78,38,1
78,41,1
78,56,1
78,66,1
78,75,1
79,37,1
79,50,1
79,54,1
79,59,1
79,183,1
79,267,1
79,1503,1
79,7597,0
79,7598,0
79,7603,0
80,2,1
80,4,1
80,11,1
80,26,1
80,32,1
80,33,1
80,35,1
80,41,1
80,48,1
80,57,1
80,1552,1
80,1561,1
81,4,1
81,10,1
81,11,1
81,18,1
81,26,1
81,30,0
81,35,1
81,42,1
81,43,1
81,48,1
81,72,1
82,1,1
82,6,1
82,8,1
82,10,1
82,20,1
82,23,1
82,25,1
82,28,1
82,35,1
82,41,1
82,50,1
82,51,1
82,65,1
82,72,1
82,486,0
82,7551,1
82,7602,0
82,7603,0
83,3,1
83,22,1
83,41,1
83,53,1
83,62,1
83,64,1
83,75,1
83,262,1
84,1,1
84,4,1
84,5,1
84,6,1
84,7,1
84,10,0
84,12,1
84,14,0
84,18,1
84,20,1
84,23,1
84,25,1
84,28,1
84,30,1
84,33,1
84,34,0
84,35,1
84,41,1
84,42,1
84,52,1
84,57,1
84,58,1
84,61,1
84,66,1
84,72,1
84,74,1
84,91,1
84,94,1
84,170,1
84,187,1
84,198,0
84,646,1
84,881,0
84,1321,0
84,2368,1
84,2407,1
84,7333,0
84,7397,1
84,7587,1
84,7601,0
85,14,1
85,18,0
85,34,1
85,63,1
85,144,0
85,351,1
85,557,1
85,896,1
85,905,1
85,1199,1
85,1592,1
85,1890,1
85,3382,0
85,7368,0
85,7392,0
85,7559,0
86,0,1
86,1,1
86,2,1
86,6,1
86,14,1
86,18,1
86,26,1
86,30,1
86,32,1
86,41,1
86,63,1
86,66,1
86,84,1
86,85,1
86,125,1
86,132,0
86,156,1
86,170,1
86,490,0
86,1069,1
86,7414,0
87,2,1
87,3,1
87,4,1
87,9,1
87,10,1
87,14,1
87,15,1
87,16,1
87,18,1
87,19,1
87,23,1
87,25,1
87,26,1
87,28,1
87,31,1
87,32,1
87,33,1
87,42,1
87,48,1
87,72,1
87,81,1
87,84,1
87,91,1
87,94,1
87,144,1
87,163,1
87,176,0
87,184,0
87,317,1
87,814,1
87,7397,1
87,7558,0
88,0,1
88,1,1
88,9,1
88,27,1
88,28,1
88,36,1
88,40,1
88,47,1
88,76,1
88,84,1
89,0,1
89,1,1
89,2,1
89,5,1
89,10,1
89,20,1
89,21,1
89,23,1
89,24,1
89,29,1
89,31,1
89,38,1
89,39,1
89,40,1
89,41,1
89,42,1
89,47,1
89,49,1
89,51,1
89,55,1
89,68,1
89,77,1
89,78,1
89,88,1
90,1,1
90,3,1
90,14,1
90,17,1
90,36,1
90,53,1
90,199,1
90,468,1
91,2,1
91,4,1
91,5,1
91,9,1
91,11,1
91,18,1
91,26,1
91,30,1
91,33,1
91,39,1
91,57,1
91,61,1
91,72,1
91,82,1
91,1424,1
91,1575,1
92,1,1
92,2,1
92,4,1
92,9,1
92,11,1
92,18,1
92,25,1
92,48,1
92,57,1
92,84,1
92,91,1
92,334,1
93,14,1
93,34,1
93,63,1
93,85,1
93,163,1
93,191,1
93,278,1
93,280,1
93,336,1
93,351,1
93,375,1
93,497,1
93,557,1
93,765,1
93,899,1
93,1890,1
94,0,1
94,2,1
94,3,1
94,5,1
94,6,1
94,7,1
94,10,1
94,18,1
94,23,1
94,24,1
94,25,1
94,28,1
94,30,1
94,31,1
94,32,1
94,37,1
94,39,1
94,40,1
94,41,1
94,42,1
94,46,1
94,55,1
94,61,1
94,66,1
94,72,1
94,74,1
94,81,1
94,91,1
94,92,1
94,102,0
94,103,1
94,104,1
94,123,0
94,153,1
94,187,1
94,220,1
94,227,1
94,317,1
94,372,1
94,393,1
94,2256,0
94,3133,0
94,5341,1
94,7496,0
94,7547,0
94,7549,1
94,7573,0
94,7579,0
94,7598,0
94,7599,0
95,0,1
95,1,1
95,4,1
95,6,1
95,14,1
95,18,1
95,26,1
95,29,1
95,30,1
95,86,1
95,93,1
95,94,1
95,110,1
95,113,1
95,268,1
95,497,1
95,2410,1
95,7594,0
96,1,1
96,2,1
96,3,1
96,4,1
96,8,1
96,9,1
96,11,1
96,13,1
96,16,1
96,18,1
96,24,1
96,30,1
96,39,1
96,40,1
96,65,1
96,68,1
96,72,1
96,75,1
96,78,1
96,84,1
96,176,1
96,365,1
97,6,1
97,8,1
97,14,1
97,16,1
97,34,1
97,39,1
97,50,1
97,63,1
97,65,1
97,68,1
97,69,1
97,85,1
97,86,1
97,93,1
97,163,1
97,336,1
97,351,1
97,557,1
97,1386,1
98,1,1
98,3,1
98,9,1
98,20,1
98,22,1
98,49,1
98,71,1
98,83,1
98,105,1
98,561,1
98,715,1
99,2,1
99,4,1
99,5,1
99,6,1
99,7,1
99,10,1
99,11,1
99,13,1
99,15,1
99,20,1
99,25,1
99,43,1
99,49,1
99,51,1
99,65,1
99,89,1
99,546,1
99,7603,0
100,15,1
100,41,1
100,43,1
100,65,1
100,841,1
101,9,1
101,27,1
101,28,1
101,31,1
101,35,1
101,47,1
101,53,1
101,61,1
101,66,1
101,96,1
102,2,1
102,4,1
102,9,1
102,10,1
102,11,1
102,21,1
102,26,1
102,29,1
102,31,1
102,35,1
102,39,1
102,55,1
102,57,1
102,72,1
102,84,1
102,91,1
102,101,1
102,294,1
103,5,1
103,11,1
103,14,1
103,26,1
103,34,1
103,47,1
103,48,1
103,63,1
103,85,1
103,86,1
103,93,1
103,184,0
103,232,1
103,268,1
103,287,0
103,375,1
103,800,0
103,965,1
103,983,1
103,1350,1
103,1387,1
103,1395,1
103,2431,1
103,2436,1
103,3442,1
103,3444,1
103,7320,1
104,2,1
104,10,1
104,11,1
104,25,1
104,26,1
104,30,1
104,31,1
104,32,1
104,48,1
104,62,1
104,80,1
104,91,1
104,96,1
104,361,1
104,612,0
104,7574,0
104,7584,0
105,1,1
105,3,1
105,5,1
105,7,1
105,21,1
105,28,1
105,40,1
105,42,1
105,43,1
105,69,1
105,77,1
105,83,1
105,84,1
105,7581,0
106,1,1
106,2,1
106,5,1
106,8,1
106,13,1
106,15,1
106,16,1
106,23,1
106,31,1
106,50,1
106,55,1
106,82,1
106,84,1
106,512,1
107,1,1
107,8,1
107,19,1
107,21,1
107,30,1
107,69,1
107,77,1
107,94,1
107,482,1
107,545,1
107,1743,1
108,1,1
108,3,1
108,15,1
108,30,1
108,41,1
108,47,1
108,56,1
108,64,1
108,83,1
108,101,1
108,107,1
108,214,1
108,406,1
108,669,1
108,710,1
109,4,1
109,6,1
109,7,1
109,18,1
109,20,1
109,23,1
109,26,1
109,28,1
109,52,1
109,66,1
109,91,1
109,486,1
109,522,1
109,2418,1
110,2,1
110,3,1
110,6,1
110,25,1
110,28,1
110,29,1
110,32,1
110,48,1
110,58,1
110,92,1
110,94,0
110,124,1
110,432,1
110,7511,0
110,7588,0
110,7597,0
110,7598,0
110,7600,0
111,0,1
111,5,1
111,7,1
111,12,1
111,25,1
111,29,1
111,32,1
111,55,1
111,72,1
111,747,1
111,7599,1
112,0,1
112,1,1
112,2,1
112,3,1
112,5,1
112,6,1
112,8,1
112,13,1
112,16,1
112,28,1
112,36,1
112,53,1
112,64,1
112,71,1
112,77,1
112,83,1
112,129,1
112,133,1
112,267,1
112,354,1
112,768,1
112,7579,0
112,7602,0
113,1,1
113,14,1
113,29,1
113,34,1
113,63,1
113,69,1
113,85,1
113,93,1
113,97,1
113,103,1
113,144,0
113,163,1
113,351,1
113,468,0
113,557,1
113,896,1
113,1384,1
113,1878,1
113,1902,1
113,3368,0
113,7309,0
113,7311,1
113,7559,0
114,0,1
114,2,1
114,4,1
114,5,1
114,6,1
114,24,1
114,32,1
114,48,1
114,71,1
114,80,1
114,92,1
114,96,1
115,0,1
115,5,1
115,10,1
115,11,1
115,18,1
115,25,1
115,28,1
115,29,1
115,33,1
115,35,1
115,50,1
115,58,1
115,61,1
115,72,1
115,106,1
115,111,1
115,809,1
115,7603,0
116,0,1
116,1,1
116,3,1
116,5,1
116,6,1
116,17,1
116,21,1
116,23,1
116,34,1
116,37,1
116,56,1
116,68,1
116,69,1
116,79,1
116,89,1
116,305,1
116,7424,0
117,0,1
117,4,1
117,9,1
117,11,1
117,18,1
117,26,1
117,31,1
117,33,1
117,35,1
117,42,1
117,57,1
117,71,1
117,81,1
117,84,1
117,102,1
117,104,1
117,114,1
117,172,1
117,764,1
118,1,1
118,3,1
118,22,1
118,53,1
118,90,1
118,470,1
119,2,1
119,4,1
119,11,1
119,33,1
119,35,1
119,45,1
119,48,1
119,58,1
119,72,1
119,81,1
119,110,1
119,361,1
120,0,1
120,1,1
120,3,1
120,15,1
120,17,1
120,37,1
120,39,1
120,88,1
120,118,1
121,4,1
121,8,1
121,10,1
121,13,1
121,14,1
121,16,1
121,19,1
121,21,1
121,24,1
121,28,1
121,35,1
121,40,1
121,42,1
121,88,1
121,89,1
121,116,1
121,468,1
121,963,1
122,0,1
122,2,1
122,5,1
122,6,1
122,7,1
122,8,1
122,10,1
122,11,1
122,21,1
122,26,1
122,28,1
122,29,1
122,33,1
122,39,1
122,48,1
122,72,1
122,94,1
122,114,1
122,115,1
123,0,1
123,2,1
123,5,1
123,6,1
123,7,1
123,10,1
123,21,1
123,23,1
123,24,1
123,28,1
123,29,1
123,31,1
123,52,1
123,55,1
123,61,1
123,65,1
123,67,1
123,72,1
123,82,1
123,87,1
123,88,1
123,99,1
123,105,1
123,111,1
123,881,1
124,2,1
124,4,1
124,10,0
124,11,1
124,18,1
124,23,1
124,25,1
124,26,1
124,28,1
124,33,1
124,42,1
124,48,1
124,52,1
124,67,0
124,81,1
124,84,1
124,87,1
124,92,1
124,95,1
124,102,1
124,104,1
124,117,1
124,495,1
