97,26631,1,192,22,149,20,315,39,2,352,0.01
112,630,1,601,225,149,48,680,271,23,928,0.02
112,871,1,601,253,149,3,680,255,57,878,0.07
112,872,1,601,189,149,82,680,262,28,914,0.03
112,911,1,601,993,149,2,680,994,134,1540,0.09
112,1152,1,601,535,149,2,680,535,56,1159,0.05
112,1201,1,601,298,149,0,680,298,45,933,0.05
112,1268,1,601,768,149,48,680,798,74,1404,0.05
112,1371,1,601,115,149,2,680,117,31,766,0.04
112,1382,1,601,409,149,82,680,472,62,1090,0.06
112,1596,1,601,38,149,62,680,74,12,742,0.02
112,1782,1,601,34,149,77,680,95,10,765,0.01
112,2280,1,601,481,149,148,680,608,87,1201,0.07
112,3135,1,601,35,149,0,680,35,12,703,0.02
112,3248,1,601,139,149,77,680,209,30,859,0.04
112,3287,1,601,89,149,13,680,101,12,769,0.02
112,3291,1,601,38,149,11,680,44,8,716,0.01
112,3352,1,601,115,149,0,680,115,11,784,0.01
112,4066,1,601,81,149,10,680,89,27,742,0.04
112,5209,1,601,141,149,1,680,141,18,803,0.02
112,5699,1,601,95,149,24,680,116,15,781,0.02
112,6009,1,601,43,149,2,680,44,8,716,0.01
112,6352,1,601,154,149,268,680,338,32,986,0.03
112,7219,1,601,69,149,45,680,113,20,773,0.03
112,8221,1,601,240,149,5,680,244,30,894,0.03
112,8847,1,601,59,149,0,680,59,13,726,0.02
112,9357,1,601,46,149,14,680,54,8,726,0.01
112,9473,1,601,44,149,11,680,53,8,725,0.01
112,10375,1,601,7,149,11,680,15,3,692,0.00
112,10401,1,601,9,149,42,680,45,8,717,0.01
112,11810,1,601,42,149,40,680,68,9,739,0.01
112,12834,1,601,39,149,13,680,50,4,726,0.01
112,13953,1,601,31,149,29,680,51,13,718,0.02
112,15872,1,601,14,149,38,680,42,7,715,0.01
112,15921,1,601,9,149,13,680,22,5,697,0.01
112,18060,1,601,24,149,26,680,39,5,714,0.01
112,18596,1,601,23,149,1,680,23,2,701,0.00
112,22587,1,601,19,149,9,680,27,5,702,0.01
112,27125,1,601,27,149,10,680,37,11,706,0.02
112,27126,1,601,14,149,13,680,27,6,701,0.01
112,27127,1,601,14,149,11,680,23,3,700,0.00
112,27134,1,601,19,149,0,680,19,2,697,0.00
119,191,1,87,1591,24,400,91,1861,11,1941,0.01
119,907,1,87,223,24,0,91,223,9,305,0.03
119,1031,1,87,101,24,162,91,187,5,273,0.02
119,2170,1,87,156,24,59,91,205,1,295,0.00
119,3534,1,87,33,24,201,91,227,3,315,0.01
119,11717,1,87,16,24,22,91,32,1,122,0.01
119,12364,1,87,52,24,24,91,72,7,156,0.05
119,14173,1,87,11,24,202,91,202,1,292,0.00
119,19384,1,87,12,24,20,91,29,1,119,0.01
119,27137,1,87,1,24,16,91,16,1,106,0.01
119,27139,1,87,2,24,2,91,2,1,92,0.01
119,27141,1,87,12,24,201,91,203,2,292,0.01
178,911,1,10,993,10,2,20,994,3,1011,0.00
178,1152,1,10,535,10,2,20,535,1,554,0.00
178,2238,1,10,673,10,8,20,679,5,694,0.01
180,192,1,157,29,342,102,367,126,8,485,0.02
180,205,1,157,18,342,0,367,18,2,383,0.01
180,308,1,157,293,342,13,367,304,15,656,0.02
180,390,1,157,69,342,4,367,70,1,436,0.00
180,419,1,157,110,342,22,367,126,5,488,0.01
180,456,1,157,41,342,44,367,69,3,433,0.01
180,563,1,157,151,342,102,367,231,17,581,0.03
180,623,1,157,126,342,0,367,126,5,488,0.01
180,630,1,157,225,342,48,367,271,15,623,0.02
180,885,1,157,222,342,0,367,222,17,572,0.03
180,907,1,157,223,342,0,367,223,10,580,0.02
180,911,1,157,993,342,2,367,994,36,1325,0.03
180,932,1,157,66,342,69,367,112,5,474,0.01
180,1006,1,157,236,342,9,367,241,13,595,0.02
180,1239,1,157,631,342,193,367,677,28,1016,0.03
180,1268,1,157,768,342,48,367,798,38,1127,0.03
180,1307,1,157,76,342,50,367,122,8,481,0.02
180,1360,1,157,300,342,0,367,300,10,657,0.02
180,1364,1,157,155,342,0,367,155,10,512,0.02
180,1379,1,157,65,342,9,367,70,4,433,0.01
180,1394,1,157,73,342,0,367,73,4,436,0.01
180,1515,1,157,119,342,0,367,119,7,479,0.01
180,1589,1,157,449,342,4,367,453,10,810,0.01
180,1654,1,157,155,342,38,367,183,12,538,0.02
180,1770,1,157,38,342,31,367,59,2,424,0.00
180,2235,1,157,54,342,14,367,67,2,432,0.00
180,2238,1,157,673,342,8,367,679,32,1014,0.03
180,2406,1,157,349,342,0,367,349,12,704,0.02
180,2755,1,157,27,342,22,367,45,4,408,0.01
180,2775,1,157,68,342,71,367,134,10,491,0.02
180,2808,1,157,49,342,14,367,58,3,422,0.01
180,2820,1,157,208,342,1,367,209,8,568,0.01
180,2858,1,157,25,342,201,367,211,16,562,0.03
180,2886,1,157,97,342,12,367,106,1,472,0.00
180,3199,1,157,43,342,0,367,43,1,409,0.00
180,3584,1,157,104,342,66,367,159,11,515,0.02
180,3617,1,157,249,342,99,367,337,18,686,0.03
180,3641,1,157,12,342,157,367,163,11,519,0.02
180,3982,1,157,31,342,0,367,31,2,396,0.01
180,3983,1,157,92,342,3,367,94,6,455,0.01
180,3991,1,157,19,342,12,367,24,3,388,0.01
180,4437,1,157,11,342,114,367,114,17,464,0.04
180,4564,1,157,93,342,0,367,93,7,453,0.02
180,5085,1,157,11,342,24,367,31,1,397,0.00
180,5138,1,157,57,342,0,367,57,2,422,0.00
180,5147,1,157,51,342,0,367,51,4,414,0.01
180,5217,1,157,52,342,223,367,228,22,573,0.04
180,5516,1,157,8,342,189,367,189,9,547,0.02
180,5617,1,157,104,342,2,367,105,5,467,0.01
180,5639,1,157,13,342,47,367,53,5,415,0.01
180,5716,1,157,55,342,8,367,63,5,425,0.01
180,6331,1,157,41,342,185,367,205,11,561,0.02
180,6377,1,157,154,342,50,367,193,12,548,0.02
180,6692,1,157,27,342,1,367,28,1,394,0.00
180,6728,1,157,139,342,47,367,178,8,537,0.01
180,6867,1,157,120,342,2,367,121,6,482,0.01
180,7216,1,157,20,342,25,367,39,5,401,0.01
180,7605,1,157,13,342,202,367,205,16,556,0.03
180,8119,1,157,3,342,37,367,37,4,400,0.01
180,8158,1,157,29,342,92,367,97,15,449,0.03
180,8171,1,157,12,342,73,367,73,9,431,0.02
180,8768,1,157,17,342,4,367,18,3,382,0.01
180,8783,1,157,20,342,298,367,300,12,655,0.02
180,8797,1,157,22,342,53,367,74,1,440,0.00
180,8896,1,157,55,342,202,367,228,21,574,0.04
180,9062,1,157,52,342,26,367,53,5,415,0.01
180,9235,1,157,75,342,405,367,452,24,795,0.03
180,9264,1,157,147,342,94,367,214,12,569,0.02
180,9500,1,157,42,342,0,367,42,3,406,0.01
180,9717,1,157,49,342,14,367,58,3,422,0.01
180,9753,1,157,25,342,15,367,39,2,404,0.00
180,9771,1,157,18,342,45,367,59,2,424,0.00
180,10515,1,157,21,342,13,367,28,2,393,0.01
180,10747,1,157,26,342,201,367,217,8,576,0.01
180,10927,1,157,35,342,3,367,38,2,403,0.00
180,11219,1,157,26,342,139,367,146,6,507,0.01
180,11563,1,157,20,342,1,367,21,1,387,0.00
180,11710,1,157,4,342,26,367,27,8,386,0.02
180,11719,1,157,11,342,19,367,28,3,392,0.01
180,11816,1,157,12,342,199,367,201,7,561,0.01
180,12010,1,157,12,342,71,367,77,5,439,0.01
180,12034,1,157,20,342,62,367,72,3,436,0.01
180,12381,1,157,70,342,13,367,72,6,433,0.01
180,12440,1,157,8,342,14,367,19,2,384,0.01
180,12702,1,157,26,342,13,367,37,3,401,0.01
180,13036,1,157,9,342,134,367,135,8,494,0.02
180,13092,1,157,61,342,1,367,61,1,427,0.00
180,13124,1,157,3,342,23,367,23,2,388,0.01
180,13632,1,157,17,342,122,367,132,8,491,0.02
180,13642,1,157,23,342,24,367,44,8,403,0.02
180,14782,1,157,50,342,0,367,50,1,416,0.00
180,14833,1,157,21,342,15,367,36,2,401,0.01
180,15309,1,157,1,342,41,367,41,5,403,0.01
180,15313,1,157,48,342,4,367,52,3,416,0.01
180,15529,1,157,10,342,0,367,10,2,375,0.01
180,15939,1,157,36,342,14,367,45,1,411,0.00
180,17031,1,157,15,342,48,367,52,2,417,0.00
180,17351,1,157,20,342,185,367,198,22,543,0.04
180,17389,1,157,9,342,138,367,140,4,503,0.01
180,17662,1,157,17,342,113,367,114,8,473,0.02
180,18558,1,157,11,342,0,367,11,3,375,0.01
180,18656,1,157,6,342,16,367,19,6,380,0.02
180,18665,1,157,1,342,21,367,21,1,387,0.00
180,18666,1,157,11,342,13,367,23,4,386,0.01
180,18668,1,157,3,342,1,367,4,1,370,0.00
180,18670,1,157,11,342,15,367,23,1,389,0.00
180,18672,1,157,3,342,0,367,3,1,369,0.00
180,18680,1,157,10,342,201,367,208,9,566,0.02
180,18681,1,157,5,342,88,367,88,10,445,0.02
180,18686,1,157,1,342,22,367,22,2,387,0.01
180,18688,1,157,5,342,160,367,160,9,518,0.02
180,18692,1,157,1,342,5,367,5,1,371,0.00
180,18697,1,157,46,342,0,367,46,5,408,0.01
180,18698,1,157,21,342,45,367,57,1,423,0.00
180,18699,1,157,6,342,10,367,14,1,380,0.00
180,18700,1,157,1,342,15,367,15,3,379,0.01
180,18705,1,157,13,342,2,367,15,3,379,0.01
180,18707,1,157,5,342,28,367,29,1,395,0.00
180,18710,1,157,7,342,4,367,11,2,376,0.01
180,18711,1,157,6,342,21,367,25,1,391,0.00
180,18713,1,157,3,342,86,367,87,4,450,0.01
180,18714,1,157,6,342,43,367,45,5,407,0.01
180,18721,1,157,7,342,152,367,155,14,508,0.03
180,18726,1,157,2,342,21,367,22,2,387,0.01
180,18727,1,157,10,342,2,367,11,1,377,0.00
180,18730,1,157,1,342,10,367,10,1,376,0.00
180,18733,1,157,2,342,18,367,18,1,384,0.00
180,18734,1,157,5,342,6,367,11,2,376,0.01
180,18740,1,157,2,342,4,367,6,1,372,0.00
180,18741,1,157,6,342,13,367,15,2,380,0.01
180,18742,1,157,1,342,21,367,21,1,387,0.00
180,18751,1,157,3,342,71,367,71,6,432,0.01
180,18757,1,157,2,342,10,367,10,1,376,0.00
180,18762,1,157,4,342,18,367,18,1,384,0.00
182,112,1,35,601,62,149,89,680,12,757,0.02
182,183,1,35,88,62,99,89,105,2,192,0.01
182,390,1,35,69,62,4,89,70,2,157,0.01
182,1740,1,35,54,62,31,89,54,1,142,0.01
182,1964,1,35,281,62,1,89,281,2,368,0.01
182,2406,1,35,349,62,0,89,349,1,437,0.00
182,7829,1,35,63,62,7,89,70,1,158,0.01
182,8242,1,35,14,62,0,89,14,1,102,0.01
182,12968,1,35,33,62,4,89,37,2,124,0.02
182,19236,1,35,48,62,26,89,72,2,159,0.01
182,21246,1,35,13,62,12,89,23,1,111,0.01
182,28980,1,35,4,62,0,89,4,1,92,0.01
182,28984,1,35,3,62,135,89,135,2,222,0.01
182,28989,1,35,11,62,3,89,14,1,102,0.01
183,191,1,88,1591,99,400,105,1861,30,1936,0.02
183,347,1,88,19,99,160,105,161,2,264,0.01
183,448,1,88,5,99,13,105,15,2,118,0.02
183,542,1,88,198,99,5,105,201,4,302,0.01
183,550,1,88,69,99,32,105,95,4,196,0.02
183,572,1,88,52,99,71,105,97,7,195,0.04
183,885,1,88,222,99,0,105,222,9,318,0.03
183,1052,1,88,1012,99,18,105,1024,27,1102,0.02
183,1239,1,88,631,99,193,105,677,22,760,0.03
183,1264,1,88,91,99,61,105,136,8,233,0.03
183,1654,1,88,155,99,38,105,183,7,281,0.03
183,1700,1,88,257,99,0,105,257,9,353,0.03
183,2813,1,88,472,99,0,105,472,11,566,0.02
183,3347,1,88,197,99,4,105,199,8,296,0.03
183,3794,1,88,213,99,66,105,237,4,338,0.01
183,5084,1,88,13,99,93,105,99,3,201,0.02
183,5094,1,88,64,99,194,105,217,10,312,0.03
183,6377,1,88,154,99,50,105,193,7,291,0.02
183,8064,1,88,73,99,128,105,179,2,282,0.01
183,8221,1,88,240,99,5,105,244,1,348,0.00
183,8277,1,88,24,99,168,105,175,5,275,0.02
183,8777,1,88,8,99,57,105,57,2,160,0.01
183,9193,1,88,21,99,201,105,203,4,304,0.01
183,10442,1,88,3,99,27,105,27,1,131,0.01
183,10455,1,88,8,99,188,105,189,3,291,0.01
183,10469,1,88,32,99,43,105,71,4,172,0.02
183,11469,1,88,37,99,203,105,221,4,322,0.01
183,13795,1,88,9,99,80,105,82,1,186,0.01
183,15095,1,88,10,99,179,105,180,4,281,0.01
183,15243,1,88,6,99,0,105,6,1,110,0.01
183,15863,1,88,9,99,166,105,166,4,267,0.02
183,15893,1,88,5,99,27,105,27,5,127,0.04
183,16737,1,88,17,99,201,105,205,3,307,0.01
183,16771,1,88,12,99,56,105,62,3,164,0.02
183,19133,1,88,4,99,20,105,22,5,122,0.04
183,19372,1,88,2,99,16,105,16,3,118,0.03
183,21890,1,88,5,99,17,105,21,1,125,0.01
183,22898,1,88,18,99,42,105,56,1,160,0.01
183,23801,1,88,13,99,194,105,194,4,295,0.01
183,25212,1,88,14,99,202,105,204,1,308,0.00
183,27603,1,88,9,99,46,105,49,3,151,0.02
183,28990,1,88,6,99,20,105,24,3,126,0.02
183,28992,1,88,5,99,18,105,20,1,124,0.01
183,28993,1,88,6,99,35,105,35,3,137,0.02
183,28995,1,88,4,99,37,105,37,1,141,0.01
183,28996,1,88,2,99,23,105,23,2,126,0.02
183,28998,1,88,2,99,17,105,17,1,121,0.01
183,29001,1,88,6,99,199,105,201,3,303,0.01
183,29003,1,88,1,99,16,105,16,1,120,0.01
183,29006,1,88,4,99,71,105,71,1,175,0.01
183,29007,1,88,2,99,11,105,11,1,115,0.01
183,29013,1,88,3,99,13,105,14,1,118,0.01
183,29014,1,88,1,99,5,105,5,1,109,0.01
183,29015,1,88,3,99,9,105,10,1,114,0.01
184,10262,1,8,29,8,19,14,46,1,59,0.02
186,187,1,3,15,2,10,3,19,1,21,0.05
187,188,1,15,4,10,6,19,7,1,25,0.04
187,27603,1,15,9,10,46,19,49,1,67,0.02
189,539,1,4,223,9,93,11,269,1,279,0.00
189,1582,1,4,192,9,5,11,195,1,205,0.00
189,14627,1,4,38,9,33,11,57,1,67,0.02
190,232,1,20,7,11,63,24,65,1,88,0.01
190,11731,1,20,9,11,199,24,201,2,223,0.01
190,11786,1,20,36,11,0,24,36,1,59,0.02
190,15893,1,20,5,11,27,24,27,1,50,0.02
190,29026,1,20,4,11,6,24,6,4,26,0.17
190,29027,1,20,2,11,2,24,2,1,25,0.04
190,29029,1,20,2,11,2,24,2,1,25,0.04
191,112,1,1591,601,400,149,1861,680,117,2424,0.05
191,182,1,1591,35,400,62,1861,89,12,1938,0.01
191,222,1,1591,28,400,27,1861,51,4,1908,0.00
191,224,1,1591,6,400,11,1861,14,3,1872,0.00
191,228,1,1591,14,400,7,1861,20,5,1876,0.00
191,229,1,1591,6,400,2,1861,8,3,1866,0.00
191,231,1,1591,110,400,15,1861,119,19,1961,0.01
191,232,1,1591,7,400,63,1861,65,8,1918,0.00
191,235,1,1591,10,400,11,1861,20,4,1877,0.00
191,238,1,1591,11,400,12,1861,19,3,1877,0.00
191,239,1,1591,3,400,2,1861,4,1,1864,0.00
191,243,1,1591,10,400,2,1861,12,2,1871,0.00
191,244,1,1591,51,400,4,1861,54,8,1907,0.00
191,245,1,1591,276,400,93,1861,346,45,2162,0.02
191,246,1,1591,13,400,1,1861,14,2,1873,0.00
191,247,1,1591,1,400,42,1861,42,3,1900,0.00
191,249,1,1591,19,400,29,1861,29,7,1883,0.00
191,251,1,1591,14,400,8,1861,20,2,1879,0.00
191,253,1,1591,28,400,0,1861,28,4,1885,0.00
191,254,1,1591,17,400,0,1861,17,1,1877,0.00
191,256,1,1591,19,400,149,1861,153,26,1988,0.01
191,257,1,1591,15,400,1,1861,16,2,1875,0.00
191,259,1,1591,11,400,15,1861,26,2,1885,0.00
191,261,1,1591,9,400,52,1861,58,6,1913,0.00
191,263,1,1591,41,400,12,1861,50,11,1900,0.01
191,264,1,1591,49,400,10,1861,56,13,1904,0.01
191,266,1,1591,172,400,27,1861,196,32,2025,0.02
191,269,1,1591,42,400,10,1861,50,9,1902,0.00
191,275,1,1591,13,400,29,1861,38,4,1895,0.00
191,276,1,1591,63,400,0,1861,63,10,1914,0.01
191,280,1,1591,2,400,0,1861,2,1,1862,0.00
191,285,1,1591,3,400,0,1861,3,1,1863,0.00
191,288,1,1591,10,400,17,1861,21,2,1880,0.00
191,290,1,1591,86,400,3,1861,89,22,1928,0.01
191,296,1,1591,34,400,4,1861,37,8,1890,0.00
191,301,1,1591,6,400,48,1861,51,5,1907,0.00
191,306,1,1591,17,400,0,1861,17,4,1874,0.00
191,308,1,1591,293,400,13,1861,304,45,2120,0.02
191,311,1,1591,48,400,50,1861,65,12,1914,0.01
191,314,1,1591,9,400,14,1861,15,4,1872,0.00
191,315,1,1591,65,400,0,1861,65,12,1914,0.01
191,316,1,1591,13,400,4,1861,17,2,1876,0.00
191,317,1,1591,4,400,1,1861,4,1,1864,0.00
191,324,1,1591,54,400,57,1861,103,25,1939,0.01
191,325,1,1591,11,400,63,1861,68,10,1919,0.01
191,328,1,1591,70,400,10,1861,80,13,1928,0.01
191,331,1,1591,17,400,186,1861,193,14,2040,0.01
191,334,1,1591,3,400,0,1861,3,1,1863,0.00
191,335,1,1591,2,400,1,1861,2,1,1862,0.00
191,336,1,1591,31,400,111,1861,131,14,1978,0.01
191,337,1,1591,51,400,9,1861,60,18,1903,0.01
191,338,1,1591,24,400,7,1861,30,7,1884,0.00
191,340,1,1591,9,400,2,1861,9,2,1868,0.00
191,341,1,1591,37,400,0,1861,37,5,1893,0.00
191,345,1,1591,11,400,63,1861,63,6,1918,0.00
191,347,1,1591,19,400,160,1861,161,16,2006,0.01
191,349,1,1591,27,400,0,1861,27,7,1881,0.00
191,352,1,1591,120,400,0,1861,120,27,1954,0.01
191,353,1,1591,14,400,3,1861,16,3,1874,0.00
191,354,1,1591,72,400,59,1861,122,22,1961,0.01
191,356,1,1591,54,400,1,1861,55,8,1908,0.00
191,358,1,1591,2,400,18,1861,18,2,1877,0.00
191,361,1,1591,14,400,18,1861,30,9,1882,0.00
191,366,1,1591,68,400,20,1861,87,19,1929,0.01
191,368,1,1591,4,400,0,1861,4,1,1864,0.00
191,370,1,1591,10,400,8,1861,18,5,1874,0.00
191,380,1,1591,2,400,0,1861,2,1,1862,0.00
191,384,1,1591,22,400,26,1861,46,5,1902,0.00
191,386,1,1591,5,400,6,1861,11,2,1870,0.00
191,387,1,1591,128,400,95,1861,146,25,1982,0.01
191,388,1,1591,41,400,0,1861,41,9,1893,0.00
191,389,1,1591,14,400,0,1861,14,4,1871,0.00
191,390,1,1591,69,400,4,1861,70,15,1916,0.01
191,391,1,1591,6,400,0,1861,6,1,1866,0.00
191,393,1,1591,15,400,47,1861,53,11,1903,0.01
191,395,1,1591,19,400,0,1861,19,3,1877,0.00
191,398,1,1591,57,400,26,1861,61,11,1911,0.01
191,400,1,1591,16,400,243,1861,251,24,2088,0.01
191,401,1,1591,27,400,40,1861,64,6,1919,0.00
191,402,1,1591,46,400,108,1861,144,13,1992,0.01
191,403,1,1591,1,400,39,1861,39,7,1893,0.00
191,404,1,1591,3,400,4,1861,6,1,1866,0.00
191,405,1,1591,6,400,8,1861,10,2,1869,0.00
191,408,1,1591,36,400,12,1861,47,5,1903,0.00
191,409,1,1591,13,400,0,1861,13,4,1870,0.00
191,410,1,1591,7,400,0,1861,7,2,1866,0.00
191,411,1,1591,133,400,0,1861,133,23,1971,0.01
191,412,1,1591,18,400,0,1861,18,3,1876,0.00
191,413,1,1591,17,400,0,1861,17,1,1877,0.00
191,414,1,1591,36,400,48,1861,70,6,1925,0.00
191,415,1,1591,7,400,72,1861,75,7,1929,0.00
191,418,1,1591,3,400,13,1861,16,2,1875,0.00
191,419,1,1591,110,400,22,1861,126,17,1970,0.01
191,421,1,1591,164,400,3,1861,166,24,2003,0.01
191,423,1,1591,312,400,0,1861,312,92,2081,0.04
191,425,1,1591,105,400,0,1861,105,13,1953,0.01
191,427,1,1591,66,400,4,1861,68,17,1912,0.01
191,428,1,1591,33,400,0,1861,33,3,1891,0.00
191,430,1,1591,30,400,3,1861,31,2,1890,0.00
191,432,1,1591,121,400,1,1861,121,24,1958,0.01
191,434,1,1591,26,400,0,1861,26,3,1884,0.00
191,437,1,1591,90,400,8,1861,96,25,1932,0.01
191,438,1,1591,83,400,24,1861,89,18,1932,0.01
191,444,1,1591,22,400,90,1861,106,10,1957,0.01
191,445,1,1591,8,400,43,1861,44,12,1893,0.01
191,448,1,1591,5,400,13,1861,15,4,1872,0.00
191,450,1,1591,529,400,0,1861,529,90,2300,0.04
191,452,1,1591,219,400,0,1861,219,56,2024,0.03
191,453,1,1591,18,400,53,1861,60,12,1909,0.01
191,456,1,1591,41,400,44,1861,69,15,1915,0.01
191,458,1,1591,5,400,24,1861,27,3,1885,0.00
191,464,1,1591,116,400,0,1861,116,14,1963,0.01
191,465,1,1591,25,400,3,1861,28,3,1886,0.00
191,466,1,1591,6,400,1,1861,6,3,1864,0.00
191,467,1,1591,2,400,0,1861,2,1,1862,0.00
191,473,1,1591,2,400,8,1861,8,1,1868,0.00
191,474,1,1591,6,400,4,1861,9,2,1868,0.00
191,475,1,1591,10,400,0,1861,10,3,1868,0.00
191,477,1,1591,8,400,14,1861,16,1,1876,0.00
191,479,1,1591,33,400,0,1861,33,10,1884,0.01
191,481,1,1591,34,400,1,1861,34,6,1889,0.00
191,482,1,1591,2,400,0,1861,2,1,1862,0.00
191,483,1,1591,59,400,8,1861,67,10,1918,0.01
191,484,1,1591,4,400,1,1861,4,2,1863,0.00
191,487,1,1591,26,400,1,1861,26,4,1883,0.00
191,488,1,1591,30,400,2,1861,32,4,1889,0.00
191,490,1,1591,32,400,0,1861,32,3,1890,0.00
191,492,1,1591,9,400,0,1861,9,2,1868,0.00
191,495,1,1591,29,400,41,1861,50,7,1904,0.00
