69449,268226,1,33,9,8,34,5,4,3,0.5783
69449,273534,0,33,4,0,37,5,4,0,1.1061
69449,278033,1,33,5,4,34,5,4,3,0.9061
69449,278127,0,33,13,1,45,5,5,0,0.7086
69449,284825,0,33,8,1,40,5,8,1,0.8203
115973,135447,0,15,16,0,31,5,5,0,0.4333
115973,198973,0,15,6,0,21,5,4,0,0.6667
115973,231501,1,15,5,4,16,5,5,4,1.2000
115973,258663,1,15,8,4,19,5,8,4,0.6643
115973,258664,1,15,12,5,22,5,5,4,0.8970
115973,258878,0,15,8,0,23,5,8,0,0.7714
115973,258879,0,15,6,0,21,5,6,0,1.2000
115973,258880,0,15,6,0,21,5,6,0,1.2000
115973,258881,0,15,8,1,22,5,8,1,0.9143
115973,258882,0,15,7,0,22,5,7,0,1.0571
115973,258883,0,15,8,1,22,5,8,1,0.9143
115973,268226,0,15,9,0,24,5,4,0,0.6722
115973,273534,0,15,4,0,19,5,4,0,1.2000
115973,278033,0,15,5,0,20,5,4,0,1.0000
115973,278127,1,15,13,5,23,5,5,4,0.8026
115973,284825,0,15,8,1,22,5,8,1,0.9143
135447,198973,1,16,6,3,19,5,4,3,0.7000
135447,231501,0,16,5,0,21,5,5,0,1.2333
135447,258663,0,16,8,0,24,5,8,0,0.6976
135447,258664,0,16,12,2,26,5,5,0,0.9303
135447,258878,1,16,8,1,23,5,8,1,0.8048
135447,258879,0,16,6,1,21,5,6,1,1.2333
135447,258880,0,16,6,1,21,5,6,1,1.2333
135447,258881,0,16,8,1,23,5,8,1,0.9476
135447,258882,0,16,7,1,22,5,7,1,1.0905
135447,258883,0,16,8,1,23,5,8,1,0.9476
135447,268226,1,16,9,3,22,5,4,3,0.7056
135447,273534,0,16,4,0,20,5,4,0,1.2333
135447,278033,1,16,5,4,17,5,4,3,1.0333
135447,278127,0,16,13,2,27,5,5,0,0.8359
135447,284825,0,16,8,1,23,5,8,1,0.9476
198973,231501,0,6,5,0,11,4,5,0,1.4667
198973,258663,0,6,8,0,14,4,8,0,0.9310
198973,258664,0,6,12,0,18,4,5,0,1.1636
198973,258878,0,6,8,2,12,4,8,2,1.0381
198973,258879,0,6,6,0,12,4,6,0,1.4667
198973,258880,0,6,6,0,12,4,6,0,1.4667
198973,258881,0,6,8,0,14,4,8,0,1.1810
198973,258882,0,6,7,0,13,4,7,0,1.3238
198973,258883,0,6,8,0,14,4,8,0,1.1810
198973,268226,1,6,9,3,12,4,4,3,0.9389
198973,273534,0,6,4,0,10,4,4,0,1.4667
198973,278033,1,6,5,3,8,4,4,3,1.2667
198973,278127,0,6,13,0,19,4,5,0,1.0692
198973,284825,0,6,8,0,14,4,8,0,1.1810
231501,258663,1,5,8,4,9,5,8,4,1.4643
231501,258664,1,5,12,4,13,5,5,4,1.6970
231501,258878,0,5,8,0,13,5,8,0,1.5714
231501,258879,0,5,6,0,11,5,6,0,2.0000
231501,258880,0,5,6,0,11,5,6,0,2.0000
231501,258881,0,5,8,1,12,5,8,1,1.7143
231501,258882,0,5,7,0,12,5,7,0,1.8571
231501,258883,0,5,8,1,12,5,8,1,1.7143
231501,268226,0,5,9,0,14,5,4,0,1.4722
231501,273534,0,5,4,0,9,5,4,0,2.0000
231501,278033,0,5,5,0,10,5,4,0,1.8000
231501,278127,1,5,13,4,14,5,5,4,1.6026
231501,284825,0,5,8,1,12,5,8,1,1.7143
258663,258664,1,8,12,4,16,8,5,4,1.1613
258663,258878,0,8,8,3,13,8,8,3,1.0357
258663,258879,0,8,6,3,11,8,6,3,1.4643
258663,258880,0,8,6,3,11,8,6,3,1.4643
258663,258881,1,8,8,2,14,8,8,2,1.1786
258663,258882,0,8,7,3,12,8,7,3,1.3214
258663,258883,1,8,8,2,14,8,8,2,1.1786
258663,268226,0,8,9,0,17,8,4,0,0.9365
258663,273534,0,8,4,3,9,8,4,3,1.4643
258663,278033,0,8,5,0,13,8,4,0,1.2643
258663,278127,1,8,13,4,17,8,5,4,1.0668
258663,284825,1,8,8,2,14,8,8,2,1.1786
258664,258878,0,12,8,0,20,5,8,0,1.2684
258664,258879,0,12,6,0,18,5,6,0,1.6970
258664,258880,0,12,6,0,18,5,6,0,1.6970
258664,258881,0,12,8,1,19,5,8,1,1.4113
258664,258882,0,12,7,0,19,5,7,0,1.5541
258664,258883,0,12,8,1,19,5,8,1,1.4113
258664,268226,0,12,9,0,21,5,4,0,1.1692
258664,273534,0,12,4,0,16,5,4,0,1.6970
258664,278033,0,12,5,0,17,5,4,0,1.4970
258664,278127,1,12,13,11,14,5,5,4,1.2995
258664,284825,0,12,8,1,19,5,8,1,1.4113
258878,258879,1,8,6,5,9,8,6,5,1.5714
258878,258880,1,8,6,5,9,8,6,5,1.5714
258878,258881,1,8,8,5,11,8,8,5,1.2857
258878,258882,1,8,7,5,10,8,7,5,1.4286
258878,258883,1,8,8,5,11,8,8,5,1.2857
258878,268226,0,8,9,2,15,8,4,2,1.0437
258878,273534,0,8,4,4,8,8,4,4,1.5714
258878,278033,0,8,5,2,11,8,4,2,1.3714
258878,278127,0,8,13,0,21,8,5,0,1.1740
258878,284825,1,8,8,5,11,8,8,5,1.2857
258879,258880,1,6,6,5,7,6,6,5,2.0000
258879,258881,1,6,8,5,9,6,8,5,1.7143
258879,258882,1,6,7,5,8,6,7,5,1.8571
258879,258883,1,6,8,5,9,6,8,5,1.7143
258879,268226,0,6,9,0,15,6,4,0,1.4722
258879,273534,0,6,4,4,6,6,4,4,2.0000
258879,278033,0,6,5,0,11,6,4,0,1.8000
258879,278127,0,6,13,0,19,6,5,0,1.6026
258879,284825,1,6,8,5,9,6,8,5,1.7143
258880,258881,1,6,8,5,9,6,8,5,1.7143
258880,258882,1,6,7,5,8,6,7,5,1.8571
258880,258883,1,6,8,5,9,6,8,5,1.7143
258880,268226,0,6,9,0,15,6,4,0,1.4722
258880,273534,0,6,4,4,6,6,4,4,2.0000
258880,278033,0,6,5,0,11,6,4,0,1.8000
258880,278127,0,6,13,0,19,6,5,0,1.6026
258880,284825,1,6,8,5,9,6,8,5,1.7143
258881,258882,1,8,7,6,9,8,7,6,1.5714
258881,258883,1,8,8,7,9,8,8,7,1.4286
258881,268226,0,8,9,0,17,8,4,0,1.1865
258881,273534,1,8,4,3,9,8,4,3,1.7143
258881,278033,0,8,5,0,13,8,4,0,1.5143
258881,278127,0,8,13,1,20,8,5,1,1.3168
258881,284825,1,8,8,7,9,8,8,7,1.4286
258882,258883,1,7,8,6,9,7,8,6,1.5714
258882,268226,0,7,9,0,16,7,4,0,1.3294
258882,273534,1,7,4,3,8,7,4,3,1.8571
258882,278033,0,7,5,0,12,7,4,0,1.6571
258882,278127,0,7,13,0,20,7,5,0,1.4597
258882,284825,1,7,8,6,9,7,8,6,1.5714
258883,268226,0,8,9,0,17,8,4,0,1.1865
258883,273534,1,8,4,3,9,8,4,3,1.7143
258883,278033,0,8,5,0,13,8,4,0,1.5143
258883,278127,0,8,13,1,20,8,5,1,1.3168
258883,284825,1,8,8,7,9,8,8,7,1.4286
268226,273534,0,9,4,0,13,4,4,0,1.4722
268226,278033,1,9,5,3,11,4,4,3,1.2722
268226,278127,0,9,13,0,22,4,5,0,1.0748
268226,284825,0,9,8,0,17,4,8,0,1.1865
273534,278033,0,4,5,0,9,4,4,0,1.8000
273534,278127,0,4,13,0,17,4,5,0,1.6026
273534,284825,1,4,8,3,9,4,8,3,1.7143
278033,278127,0,5,13,0,18,4,5,0,1.4026
278033,284825,0,5,8,0,13,4,8,0,1.5143
278127,284825,0,13,8,1,20,5,8,1,1.3168
14320,24722,1,31,51,5,77,12,5,3,0.1995
14320,26240,1,31,54,5,80,12,6,3,0.1743
14320,44769,1,31,44,8,67,12,10,6,0.1761
14320,45169,1,31,21,6,46,12,8,5,0.2396
14320,57357,0,31,4,4,31,12,4,4,0.4301
14320,75878,0,31,28,4,55,12,4,4,0.2740
14320,87447,0,31,3,2,32,12,2,2,0.7634
14320,100480,1,31,3,1,33,12,3,1,0.7634
14320,107928,1,31,4,2,33,12,4,2,0.5968
14320,128723,1,31,4,1,34,12,3,1,0.5968
14320,130891,1,31,6,2,35,12,3,2,0.6301
14320,130893,1,31,4,2,33,12,3,2,0.9301
14320,145212,1,31,3,2,32,12,3,2,1.0968
14320,145213,1,31,3,2,32,12,3,2,1.0968
14320,146090,1,31,8,3,36,12,8,3,0.4182
14320,147152,0,31,7,2,36,12,4,2,0.4777
14320,147153,0,31,5,2,34,12,4,2,0.4968
14320,147154,0,31,4,1,34,12,3,1,0.5968
24722,26240,1,51,54,6,99,5,6,4,0.1803
24722,44769,1,51,44,15,80,5,10,3,0.1820
24722,45169,1,51,21,4,68,5,8,3,0.2456
24722,57357,1,51,4,1,54,5,4,1,0.4361
24722,75878,0,51,28,3,76,5,4,2,0.2800
24722,87447,0,51,3,2,52,5,2,2,0.7694
24722,100480,0,51,3,2,52,5,3,2,0.7694
24722,107928,0,51,4,3,52,5,4,3,0.6027
24722,128723,0,51,4,2,53,5,3,2,0.6027
24722,130891,0,51,6,2,55,5,3,2,0.6361
24722,130893,0,51,4,2,53,5,3,2,0.9361
24722,145212,0,51,3,1,53,5,3,1,1.1027
24722,145213,0,51,3,1,53,5,3,1,1.1027
24722,146090,0,51,8,2,57,5,8,2,0.4242
24722,147152,0,51,7,1,57,5,4,1,0.4837
24722,147153,0,51,5,1,55,5,4,1,0.5027
24722,147154,0,51,4,0,55,5,3,0,0.6027
26240,44769,1,54,44,5,93,6,10,4,0.1568
26240,45169,1,54,21,4,71,6,8,3,0.2204
26240,57357,1,54,4,1,57,6,4,1,0.4109
26240,75878,1,54,28,8,74,6,4,1,0.2548
26240,87447,0,54,3,2,55,6,2,2,0.7442
26240,100480,0,54,3,2,55,6,3,2,0.7442
26240,107928,0,54,4,3,55,6,4,3,0.5776
26240,128723,0,54,4,3,55,6,3,3,0.5776
26240,130891,0,54,6,2,58,6,3,2,0.6109
26240,130893,0,54,4,2,56,6,3,2,0.9109
26240,145212,0,54,3,1,56,6,3,1,1.0776
26240,145213,0,54,3,1,56,6,3,1,1.0776
26240,146090,0,54,8,3,59,6,8,3,0.3990
26240,147152,0,54,7,1,60,6,4,1,0.4585
26240,147153,0,54,5,1,58,6,4,1,0.4776
26240,147154,0,54,4,0,58,6,3,0,0.5776
44769,45169,1,44,21,5,60,10,8,4,0.2221
44769,57357,0,44,4,3,45,10,4,3,0.4126
44769,75878,1,44,28,3,69,10,4,3,0.2565
44769,87447,1,44,3,1,46,10,2,1,0.7459
44769,100480,0,44,3,2,45,10,3,2,0.7459
44769,107928,1,44,4,1,47,10,4,1,0.5793
44769,128723,1,44,4,3,45,10,3,2,0.5793
44769,130891,0,44,6,2,48,10,3,2,0.6126
44769,130893,0,44,4,2,46,10,3,2,0.9126
44769,145212,0,44,3,2,45,10,3,2,1.0793
44769,145213,0,44,3,2,45,10,3,2,1.0793
44769,146090,1,44,8,3,49,10,8,3,0.4007
44769,147152,1,44,7,4,47,10,4,1,0.4602
44769,147153,0,44,5,3,46,10,4,3,0.4793
44769,147154,0,44,4,2,46,10,3,2,0.5793
45169,57357,0,21,4,2,23,8,4,2,0.4762
45169,75878,0,21,28,2,47,8,4,2,0.3201
45169,87447,1,21,3,2,22,8,2,1,0.8095
45169,100480,0,21,3,1,23,8,3,1,0.8095
45169,107928,0,21,4,2,23,8,4,2,0.6429
45169,128723,0,21,4,2,23,8,3,2,0.6429
45169,130891,1,21,6,5,22,8,3,2,0.6762
45169,130893,1,21,4,3,22,8,3,2,0.9762
45169,145212,0,21,3,1,23,8,3,1,1.1429
45169,145213,0,21,3,1,23,8,3,1,1.1429
45169,146090,0,21,8,3,26,8,8,3,0.4643
45169,147152,0,21,7,2,26,8,4,2,0.5238
45169,147153,1,21,5,1,25,8,4,0,0.5429
45169,147154,0,21,4,1,24,8,3,1,0.6429
57357,75878,0,4,28,1,31,4,4,1,0.5106
57357,87447,0,4,3,0,7,4,2,0,1.0000
57357,100480,1,4,3,1,6,4,3,1,1.0000
57357,107928,1,4,4,1,7,4,4,1,0.8333
57357,128723,0,4,4,0,8,4,3,0,0.8333
57357,130891,0,4,6,0,10,4,3,0,0.8667
57357,130893,0,4,4,0,8,4,3,0,1.1667
57357,145212,0,4,3,0,7,4,3,0,1.3333
57357,145213,0,4,3,0,7,4,3,0,1.3333
57357,146090,0,4,8,0,12,4,8,0,0.6548
57357,147152,0,4,7,0,11,4,4,0,0.7143
57357,147153,0,4,5,0,9,4,4,0,0.7333
57357,147154,0,4,4,0,8,4,3,0,0.8333
75878,87447,0,28,3,1,30,4,2,1,0.8439
75878,100480,0,28,3,0,31,4,3,0,0.8439
75878,107928,0,28,4,1,31,4,4,1,0.6772
75878,128723,1,28,4,1,31,4,3,1,0.6772
75878,130891,0,28,6,0,34,4,3,0,0.7106
75878,130893,0,28,4,0,32,4,3,0,1.0106
75878,145212,0,28,3,1,30,4,3,1,1.1772
75878,145213,0,28,3,1,30,4,3,1,1.1772
75878,146090,1,28,8,1,35,4,8,1,0.4987
75878,147152,0,28,7,2,33,4,4,2,0.5582
75878,147153,0,28,5,1,32,4,4,1,0.5772
75878,147154,0,28,4,1,31,4,3,1,0.6772
87447,100480,0,3,3,0,6,2,3,0,1.3333
87447,107928,0,3,4,1,6,2,4,1,1.1667
87447,128723,0,3,4,1,6,2,3,1,1.1667
87447,130891,0,3,6,1,8,2,3,1,1.2000
87447,130893,0,3,4,1,6,2,3,1,1.5000
87447,145212,0,3,3,0,6,2,3,0,1.6667
87447,145213,0,3,3,0,6,2,3,0,1.6667
87447,146090,0,3,8,1,10,2,8,1,0.9881
87447,147152,0,3,7,1,9,2,4,1,1.0476
87447,147153,0,3,5,1,7,2,4,1,1.0667
87447,147154,0,3,4,0,7,2,3,0,1.1667
100480,107928,1,3,4,2,5,3,4,2,1.1667
100480,128723,0,3,4,1,6,3,3,1,1.1667
100480,130891,0,3,6,1,8,3,3,1,1.2000
100480,130893,0,3,4,1,6,3,3,1,1.5000
100480,145212,0,3,3,1,5,3,3,1,1.6667
100480,145213,0,3,3,1,5,3,3,1,1.6667
100480,146090,0,3,8,1,10,3,8,1,0.9881
100480,147152,0,3,7,0,10,3,4,0,1.0476
100480,147153,0,3,5,0,8,3,4,0,1.0667
100480,147154,0,3,4,0,7,3,3,0,1.1667
107928,128723,0,4,4,2,6,4,3,2,1.0000
107928,130891,0,4,6,1,9,4,3,1,1.0333
107928,130893,0,4,4,1,7,4,3,1,1.3333
107928,145212,0,4,3,1,6,4,3,1,1.5000
107928,145213,0,4,3,1,6,4,3,1,1.5000
107928,146090,0,4,8,2,10,4,8,2,0.8214
107928,147152,0,4,7,1,10,4,4,1,0.8810
107928,147153,0,4,5,0,9,4,4,0,0.9000
107928,147154,0,4,4,0,8,4,3,0,1.0000
128723,130891,0,4,6,1,9,3,3,1,1.0333
128723,130893,0,4,4,1,7,3,3,1,1.3333
128723,145212,0,4,3,1,6,3,3,1,1.5000
128723,145213,0,4,3,1,6,3,3,1,1.5000
128723,146090,0,4,8,3,9,3,8,3,0.8214
128723,147152,0,4,7,1,10,3,4,1,0.8810
128723,147153,0,4,5,0,9,3,4,0,0.9000
128723,147154,0,4,4,0,8,3,3,0,1.0000
130891,130893,1,6,4,3,7,3,3,2,1.3667
130891,145212,0,6,3,1,8,3,3,1,1.5333
130891,145213,0,6,3,1,8,3,3,1,1.5333
130891,146090,0,6,8,1,13,3,8,1,0.8548
130891,147152,0,6,7,0,13,3,4,0,0.9143
130891,147153,0,6,5,1,10,3,4,1,0.9333
130891,147154,0,6,4,0,10,3,3,0,1.0333
130893,145212,0,4,3,1,6,3,3,1,1.8333
130893,145213,0,4,3,1,6,3,3,1,1.8333
130893,146090,0,4,8,1,11,3,8,1,1.1548
130893,147152,0,4,7,0,11,3,4,0,1.2143
130893,147153,0,4,5,1,8,3,4,1,1.2333
130893,147154,0,4,4,0,8,3,3,0,1.3333
145212,145213,1,3,3,2,4,3,3,2,2.0000
145212,146090,1,3,8,2,9,3,8,2,1.3214
145212,147152,0,3,7,1,9,3,4,1,1.3810
145212,147153,0,3,5,1,7,3,4,1,1.4000
145212,147154,0,3,4,1,6,3,3,1,1.5000
145213,146090,1,3,8,2,9,3,8,2,1.3214
145213,147152,0,3,7,1,9,3,4,1,1.3810
145213,147153,0,3,5,1,7,3,4,1,1.4000
145213,147154,0,3,4,1,6,3,3,1,1.5000
146090,147152,1,8,7,3,12,8,4,3,0.7024
146090,147153,1,8,5,2,11,8,4,2,0.7214
146090,147154,1,8,4,2,10,8,3,2,0.8214
147152,147153,1,7,5,2,10,4,4,2,0.7810
147152,147154,1,7,4,2,9,4,3,2,0.8810
147153,147154,1,5,4,2,7,4,3,2,0.9000
12083,21358,1,6,5,4,7,5,5,4,1.6667
12083,21719,1,6,5,4,7,5,5,4,1.6667
12083,21916,1,6,24,4,26,5,5,4,0.9058
12083,21917,1,6,5,4,7,5,5,4,1.6667
12083,21918,1,6,5,4,7,5,5,4,1.6667
21358,21719,1,5,5,4,6,5,5,4,2.0000
21358,21916,1,5,24,4,25,5,5,4,1.2391
21358,21917,1,5,5,4,6,5,5,4,2.0000
21358,21918,1,5,5,4,6,5,5,4,2.0000
21719,21916,1,5,24,4,25,5,5,4,1.2391
21719,21917,1,5,5,4,6,5,5,4,2.0000
21719,21918,1,5,5,4,6,5,5,4,2.0000
21916,21917,1,24,5,4,25,5,5,4,1.2391
21916,21918,1,24,5,4,25,5,5,4,1.2391
21917,21918,1,5,5,4,6,5,5,4,2.0000
6880,6881,1,5,5,4,6,5,5,4,2.0000
6880,6882,1,5,5,4,6,5,5,4,2.0000
6880,6883,1,5,5,4,6,5,5,4,2.0000
6880,6884,1,5,5,4,6,5,5,4,2.0000
6880,6885,1,5,11,4,12,5,5,4,1.2364
6881,6882,1,5,5,4,6,5,5,4,2.0000
6881,6883,1,5,5,4,6,5,5,4,2.0000
6881,6884,1,5,5,4,6,5,5,4,2.0000
6881,6885,1,5,11,4,12,5,5,4,1.2364
6882,6883,1,5,5,4,6,5,5,4,2.0000
6882,6884,1,5,5,4,6,5,5,4,2.0000
6882,6885,1,5,11,4,12,5,5,4,1.2364
6883,6884,1,5,5,4,6,5,5,4,2.0000
6883,6885,1,5,11,4,12,5,5,4,1.2364
6884,6885,1,5,11,4,12,5,5,4,1.2364
66911,66913,1,13,11,10,14,7,7,6,1.0979
66911,66915,1,13,70,10,73,7,7,6,0.5415
66911,102533,1,13,23,6,30,7,7,6,0.7343
66911,178107,1,13,16,6,23,7,7,6,0.8949
66911,332128,1,13,13,6,20,7,7,6,1.1282
66911,339068,1,13,7,6,14,7,7,6,1.4615
66911,339069,1,13,7,6,14,7,7,6,1.4615
66913,66915,1,11,70,10,71,7,7,6,0.7163
66913,102533,1,11,23,6,28,7,7,6,0.9091
66913,178107,1,11,16,6,21,7,7,6,1.0697
66913,332128,1,11,13,6,18,7,7,6,1.3030
66913,339068,1,11,7,6,12,7,7,6,1.6364
66913,339069,1,11,7,6,12,7,7,6,1.6364
66915,102533,1,70,23,20,73,7,7,6,0.3526
66915,178107,1,70,16,12,74,7,7,6,0.5132
66915,332128,1,70,13,12,71,7,7,6,0.7466
66915,339068,1,70,7,6,71,7,7,6,1.0799
66915,339069,1,70,7,6,71,7,7,6,1.0799
102533,178107,1,23,16,12,27,7,7,6,0.7061
102533,332128,1,23,13,12,24,7,7,6,0.9394
102533,339068,1,23,7,6,24,7,7,6,1.2727
102533,339069,1,23,7,6,24,7,7,6,1.2727
178107,332128,1,16,13,12,17,7,7,6,1.1000
178107,339068,1,16,7,6,17,7,7,6,1.4333
178107,339069,1,16,7,6,17,7,7,6,1.4333
332128,339068,1,13,7,6,14,7,7,6,1.6667
332128,339069,1,13,7,6,14,7,7,6,1.6667
339068,339069,1,7,7,6,8,7,7,6,2.0000
77916,147731,1,19,22,5,36,6,6,5,0.4822
77916,150907,1,19,8,7,20,6,6,5,0.8826
77916,315669,1,19,7,5,21,6,6,5,1.0017
77916,339888,1,19,7,5,21,6,6,5,1.0017
77916,370497,1,19,6,5,20,6,6,5,1.2398
77916,370498,1,19,6,5,20,6,6,5,1.2398
147731,150907,1,22,8,5,25,6,6,5,0.8853
147731,315669,1,22,7,6,23,6,6,5,1.0043
147731,339888,1,22,7,6,23,6,6,5,1.0043
147731,370497,1,22,6,5,23,6,6,5,1.2424
147731,370498,1,22,6,5,23,6,6,5,1.2424
150907,315669,1,8,7,5,10,6,6,5,1.4048
150907,339888,1,8,7,5,10,6,6,5,1.4048
150907,370497,1,8,6,5,9,6,6,5,1.6429
150907,370498,1,8,6,5,9,6,6,5,1.6429
315669,339888,1,7,7,5,9,6,6,5,1.5238
315669,370497,1,7,6,5,8,6,6,5,1.7619
315669,370498,1,7,6,5,8,6,6,5,1.7619
339888,370497,1,7,6,5,8,6,6,5,1.7619
339888,370498,1,7,6,5,8,6,6,5,1.7619
370497,370498,1,6,6,5,7,6,6,5,2.0000
114450,114451,1,5,5,4,6,5,5,4,2.0000
114450,115429,1,5,9,4,10,5,5,4,1.2778
114450,115430,1,5,9,4,10,5,5,4,1.4444
114450,141941,1,5,8,4,9,5,5,4,1.4643
114450,148107,1,5,5,4,6,5,5,4,2.0000
114451,115429,1,5,9,4,10,5,5,4,1.2778
114451,115430,1,5,9,4,10,5,5,4,1.4444
114451,141941,1,5,8,4,9,5,5,4,1.4643
114451,148107,1,5,5,4,6,5,5,4,2.0000
115429,115430,1,9,9,4,14,5,5,4,0.7222
115429,141941,1,9,8,4,13,5,5,4,0.7421
115429,148107,1,9,5,4,10,5,5,4,1.2778
115430,141941,1,9,8,4,13,5,5,4,0.9087
115430,148107,1,9,5,4,10,5,5,4,1.4444
141941,148107,1,8,5,4,9,5,5,4,1.4643
52201,67186,1,42,61,24,79,10,18,8,0.1975
52201,128284,1,42,32,8,66,10,8,4,0.2629
52201,141315,1,42,19,9,52,10,7,4,0.3864
52201,144846,0,42,24,3,63,10,8,2,0.3557
52201,167358,1,42,14,10,46,10,5,2,0.4354
52201,231852,0,42,7,2,47,10,6,2,0.5819
52201,234813,1,42,15,7,50,10,4,3,0.3628
52201,237994,0,42,11,2,51,10,4,1,0.5239
52201,239688,0,42,8,2,48,10,4,1,0.9628
52201,248515,1,42,11,6,47,10,7,4,0.4511
52201,265386,1,42,14,9,47,10,7,5,0.5013
52201,299756,0,42,7,3,46,10,6,2,0.6295
52201,299757,0,42,16,6,52,10,9,3,0.4474
52201,311753,0,42,8,5,45,10,5,4,0.5700
52201,314063,1,42,9,6,45,10,5,2,0.5779
52201,323567,0,42,3,3,42,10,3,3,1.1057
52201,332199,1,42,5,4,43,10,4,3,1.0057
52201,364621,1,42,6,4,44,10,5,3,0.8390
52201,378225,0,42,4,3,43,10,2,2,0.9390
52201,378226,0,42,3,2,43,10,3,2,1.1057
52201,392700,0,42,2,0,44,10,2,0,1.1057
67186,128284,1,61,32,18,75,18,8,5,0.2491
67186,141315,1,61,19,7,73,18,7,4,0.3725
67186,144846,1,61,24,18,67,18,8,6,0.3418
67186,167358,1,61,14,8,67,18,5,4,0.4215
67186,231852,1,61,7,4,64,18,6,4,0.5680
67186,234813,1,61,15,7,69,18,4,3,0.3489
67186,237994,1,61,11,6,66,18,4,3,0.5100
67186,239688,1,61,8,7,62,18,4,3,0.9489
67186,248515,1,61,11,8,64,18,7,6,0.4373
67186,265386,1,61,14,9,66,18,7,5,0.4874
67186,299756,1,61,7,6,62,18,6,5,0.6156
67186,299757,1,61,16,13,64,18,9,8,0.4335
67186,311753,1,61,8,5,64,18,5,4,0.5561
67186,314063,1,61,9,6,64,18,5,4,0.5640
67186,323567,0,61,3,2,62,18,3,2,1.0918
67186,332199,1,61,5,4,62,18,4,3,0.9918
67186,364621,0,61,6,4,63,18,5,4,0.8251
67186,378225,1,61,4,2,63,18,2,1,0.9251
67186,378226,1,61,3,2,62,18,3,2,1.0918
67186,392700,0,61,2,2,61,18,2,2,1.0918
128284,141315,1,32,19,11,40,8,7,5,0.4380
128284,144846,1,32,24,9,47,8,8,2,0.4073
128284,167358,0,32,14,4,42,8,5,2,0.4869
128284,231852,1,32,7,3,36,8,6,2,0.6334
128284,234813,0,32,15,2,45,8,4,2,0.4144
128284,237994,0,32,11,3,40,8,4,2,0.5754
128284,239688,0,32,8,4,36,8,4,2,1.0144
128284,248515,0,32,11,3,40,8,7,2,0.5027
128284,265386,1,32,14,7,39,8,7,4,0.5529
128284,299756,0,32,7,3,36,8,6,3,0.6811
128284,299757,0,32,16,6,42,8,9,3,0.4989
128284,311753,0,32,8,3,37,8,5,2,0.6215
128284,314063,0,32,9,3,38,8,5,3,0.6295
128284,323567,1,32,3,2,33,8,3,2,1.1573
128284,332199,0,32,5,3,34,8,4,2,1.0573
128284,364621,1,32,6,4,34,8,5,4,0.8906
128284,378225,0,32,4,2,34,8,2,2,0.9906
128284,378226,0,32,3,1,34,8,3,1,1.1573
128284,392700,0,32,2,2,32,8,2,2,1.1573
141315,144846,0,19,24,2,41,7,8,2,0.5307
